,Biomass,Biomass,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Hydro Run-of-river and poundage,Hydro Run-of-river and poundage,Nuclear,Nuclear,Other,Other,Solar,Solar,Waste,Waste,Wind Offshore,Wind Offshore,Wind Onshore,Wind Onshore
,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption
2021-03-21 12:30:00+01:00,10.0,0.0,1742.0,52.0,1482.0,11.0,0.0,0.0,484.0,0.0,2800.0,671.0,43.0,0.0,446.0,0.0,1087.0,0.0,947.0,0.0
2021-03-21 12:45:00+01:00,10.0,0.0,1699.0,51.0,1554.0,12.0,0.0,0.0,484.0,0.0,2812.0,668.0,37.0,0.0,444.0,0.0,1174.0,0.0,921.0,0.0
2021-03-21 13:00:00+01:00,10.0,0.0,1539.0,52.0,1532.0,12.0,0.0,0.0,484.0,0.0,2687.0,682.0,40.0,0.0,439.0,0.0,1220.0,0.0,842.0,0.0
2021-03-21 13:15:00+01:00,10.0,0.0,1618.0,50.0,1459.0,12.0,0.0,0.0,484.0,0.0,2510.0,693.0,35.0,0.0,434.0,0.0,1181.0,0.0,855.0,0.0
2021-03-21 13:30:00+01:00,10.0,0.0,1667.0,49.0,1507.0,12.0,0.0,0.0,484.0,0.0,2622.0,690.0,39.0,0.0,444.0,0.0,1088.0,0.0,850.0,0.0
2021-03-21 13:45:00+01:00,10.0,0.0,1658.0,49.0,1454.0,12.0,0.0,0.0,484.0,0.0,2577.0,705.0,37.0,0.0,445.0,0.0,1067.0,0.0,857.0,0.0
2021-03-21 14:00:00+01:00,10.0,0.0,1643.0,49.0,1470.0,12.0,0.0,0.0,484.0,0.0,2522.0,724.0,40.0,0.0,447.0,0.0,1095.0,0.0,874.0,0.0
2021-03-21 14:15:00+01:00,10.0,0.0,1593.0,49.0,1463.0,12.0,0.0,0.0,484.0,0.0,2424.0,739.0,30.0,0.0,446.0,0.0,1046.0,0.0,901.0,0.0
2021-03-21 14:30:00+01:00,10.0,0.0,1589.0,49.0,1434.0,11.0,0.0,0.0,484.0,0.0,2373.0,736.0,34.0,0.0,448.0,0.0,998.0,0.0,925.0,0.0
2021-03-21 14:45:00+01:00,10.0,0.0,1613.0,49.0,1449.0,12.0,0.0,0.0,484.0,0.0,2376.0,738.0,34.0,0.0,446.0,0.0,1041.0,0.0,911.0,0.0
2021-03-21 15:00:00+01:00,10.0,0.0,1567.0,50.0,1436.0,12.0,0.0,0.0,484.0,0.0,2319.0,762.0,35.0,0.0,441.0,0.0,1098.0,0.0,964.0,0.0
2021-03-21 15:15:00+01:00,10.0,0.0,1514.0,51.0,1428.0,12.0,0.0,0.0,484.0,0.0,2214.0,792.0,32.0,0.0,443.0,0.0,1117.0,0.0,908.0,0.0
2021-03-21 15:30:00+01:00,10.0,0.0,1540.0,54.0,1426.0,12.0,0.0,0.0,484.0,0.0,2162.0,811.0,29.0,0.0,440.0,0.0,1133.0,0.0,924.0,0.0
2021-03-21 15:45:00+01:00,10.0,0.0,1625.0,56.0,1434.0,12.0,0.0,0.0,484.0,0.0,2119.0,817.0,21.0,0.0,439.0,0.0,1173.0,0.0,903.0,0.0
2021-03-21 16:00:00+01:00,10.0,0.0,1645.0,50.0,1443.0,12.0,0.0,0.0,484.0,0.0,2035.0,822.0,28.0,0.0,424.0,0.0,1113.0,0.0,865.0,0.0
2021-03-21 16:15:00+01:00,10.0,0.0,1675.0,53.0,1480.0,12.0,0.0,0.0,484.0,0.0,1990.0,826.0,19.0,0.0,429.0,0.0,1172.0,0.0,851.0,0.0
2021-03-21 16:30:00+01:00,10.0,0.0,1861.0,58.0,1500.0,12.0,0.0,0.0,484.0,0.0,2002.0,825.0,19.0,0.0,419.0,0.0,1238.0,0.0,879.0,0.0
2021-03-21 16:45:00+01:00,10.0,0.0,2192.0,50.0,1564.0,12.0,0.0,0.0,484.0,0.0,2063.0,826.0,14.0,0.0,416.0,0.0,1274.0,0.0,869.0,0.0
2021-03-21 17:00:00+01:00,10.0,0.0,2488.0,54.0,1724.0,12.0,0.0,0.0,483.0,0.0,2208.0,803.0,10.0,0.0,421.0,0.0,1215.0,0.0,763.0,0.0
2021-03-21 17:15:00+01:00,10.0,0.0,2707.0,54.0,1890.0,12.0,0.0,0.0,484.0,0.0,2183.0,805.0,12.0,0.0,428.0,0.0,1197.0,0.0,816.0,0.0
2021-03-21 17:30:00+01:00,10.0,0.0,2887.0,57.0,2002.0,11.0,0.0,0.0,484.0,0.0,2240.0,792.0,8.0,0.0,428.0,0.0,1191.0,0.0,756.0,0.0
2021-03-21 17:45:00+01:00,10.0,0.0,3327.0,61.0,2201.0,12.0,0.0,0.0,484.0,0.0,2358.0,802.0,6.0,0.0,427.0,0.0,1175.0,0.0,693.0,0.0
2021-03-21 18:00:00+01:00,10.0,0.0,3872.0,61.0,2452.0,12.0,0.0,0.0,483.0,0.0,2829.0,817.0,4.0,0.0,431.0,0.0,1116.0,0.0,652.0,0.0
2021-03-21 18:15:00+01:00,10.0,0.0,3903.0,61.0,2580.0,12.0,0.0,0.0,484.0,0.0,2889.0,817.0,2.0,0.0,429.0,0.0,1088.0,0.0,637.0,0.0
2021-03-21 18:30:00+01:00,10.0,0.0,3922.0,62.0,2664.0,12.0,0.0,0.0,484.0,0.0,2918.0,821.0,0.0,0.0,430.0,0.0,1052.0,0.0,615.0,0.0
2021-03-21 18:45:00+01:00,10.0,0.0,3954.0,62.0,2735.0,12.0,0.0,0.0,484.0,0.0,2902.0,836.0,0.0,0.0,436.0,0.0,989.0,0.0,573.0,0.0
2021-03-21 19:00:00+01:00,10.0,0.0,4147.0,60.0,2894.0,12.0,0.0,0.0,484.0,0.0,2839.0,849.0,0.0,0.0,421.0,0.0,945.0,0.0,552.0,0.0
2021-03-21 19:15:00+01:00,10.0,0.0,4231.0,59.0,2979.0,12.0,0.0,0.0,484.0,0.0,2818.0,845.0,0.0,0.0,424.0,0.0,918.0,0.0,508.0,0.0
2021-03-21 19:30:00+01:00,10.0,0.0,4225.0,60.0,2987.0,11.0,0.0,0.0,484.0,0.0,2790.0,845.0,0.0,0.0,426.0,0.0,924.0,0.0,467.0,0.0
2021-03-21 19:45:00+01:00,10.0,0.0,4196.0,60.0,2986.0,11.0,0.0,0.0,484.0,0.0,2780.0,842.0,0.0,0.0,424.0,0.0,914.0,0.0,448.0,0.0
2021-03-21 20:00:00+01:00,10.0,0.0,4156.0,59.0,2970.0,12.0,0.0,0.0,484.0,0.0,2713.0,850.0,0.0,0.0,425.0,0.0,924.0,0.0,446.0,0.0
2021-03-21 20:15:00+01:00,10.0,0.0,4151.0,60.0,2978.0,12.0,0.0,0.0,484.0,0.0,2617.0,848.0,0.0,0.0,429.0,0.0,941.0,0.0,451.0,0.0
2021-03-21 20:30:00+01:00,10.0,0.0,4115.0,62.0,2996.0,12.0,0.0,0.0,484.0,0.0,2585.0,846.0,0.0,0.0,421.0,0.0,888.0,0.0,426.0,0.0
2021-03-21 20:45:00+01:00,10.0,0.0,4030.0,68.0,2955.0,12.0,0.0,0.0,484.0,0.0,2507.0,859.0,0.0,0.0,431.0,0.0,862.0,0.0,418.0,0.0
2021-03-21 21:00:00+01:00,10.0,0.0,4037.0,67.0,2823.0,12.0,0.0,0.0,484.0,0.0,2466.0,857.0,0.0,0.0,433.0,0.0,855.0,0.0,410.0,0.0
2021-03-21 21:15:00+01:00,10.0,0.0,4014.0,69.0,2698.0,13.0,0.0,0.0,484.0,0.0,2407.0,865.0,0.0,0.0,433.0,0.0,902.0,0.0,403.0,0.0
2021-03-21 21:30:00+01:00,10.0,0.0,3985.0,68.0,2717.0,12.0,0.0,0.0,484.0,0.0,2397.0,867.0,0.0,0.0,434.0,0.0,896.0,0.0,397.0,0.0
2021-03-21 21:45:00+01:00,10.0,0.0,3853.0,68.0,2733.0,13.0,0.0,0.0,484.0,0.0,2392.0,873.0,0.0,0.0,433.0,0.0,913.0,0.0,390.0,0.0
2021-03-21 22:00:00+01:00,10.0,0.0,3945.0,70.0,2675.0,13.0,0.0,0.0,484.0,0.0,2298.0,867.0,0.0,0.0,429.0,0.0,942.0,0.0,394.0,0.0
2021-03-21 22:15:00+01:00,10.0,0.0,3977.0,70.0,2645.0,13.0,0.0,0.0,484.0,0.0,2218.0,880.0,0.0,0.0,435.0,0.0,885.0,0.0,382.0,0.0
2021-03-21 22:30:00+01:00,10.0,0.0,3969.0,68.0,2536.0,12.0,0.0,0.0,484.0,0.0,2173.0,880.0,0.0,0.0,435.0,0.0,835.0,0.0,387.0,0.0
2021-03-21 22:45:00+01:00,10.0,0.0,3934.0,68.0,2409.0,12.0,0.0,0.0,484.0,0.0,2152.0,889.0,0.0,0.0,430.0,0.0,812.0,0.0,389.0,0.0
2021-03-21 23:00:00+01:00,10.0,0.0,3963.0,68.0,2304.0,12.0,0.0,0.0,484.0,0.0,2066.0,891.0,0.0,0.0,426.0,0.0,750.0,0.0,400.0,0.0
2021-03-21 23:15:00+01:00,10.0,0.0,3917.0,68.0,2250.0,12.0,0.0,0.0,484.0,0.0,1919.0,898.0,0.0,0.0,438.0,0.0,687.0,0.0,386.0,0.0
2021-03-21 23:30:00+01:00,10.0,0.0,3836.0,68.0,2237.0,13.0,0.0,0.0,484.0,0.0,1810.0,911.0,0.0,0.0,434.0,0.0,620.0,0.0,384.0,0.0
2021-03-21 23:45:00+01:00,10.0,0.0,3836.0,67.0,2194.0,13.0,0.0,0.0,484.0,0.0,1686.0,941.0,0.0,0.0,438.0,0.0,596.0,0.0,382.0,0.0
2021-03-22 00:00:00+01:00,10.0,0.0,4034.0,68.0,2158.0,12.0,0.0,0.0,484.0,0.0,1637.0,943.0,0.0,0.0,436.0,0.0,572.0,0.0,384.0,0.0
2021-03-22 00:15:00+01:00,10.0,0.0,4066.0,68.0,2161.0,13.0,0.0,0.0,484.0,0.0,1584.0,972.0,0.0,0.0,436.0,0.0,603.0,0.0,380.0,0.0
2021-03-22 00:30:00+01:00,10.0,0.0,3958.0,67.0,2141.0,13.0,0.0,0.0,484.0,0.0,1535.0,978.0,0.0,0.0,446.0,0.0,610.0,0.0,369.0,0.0
2021-03-22 00:45:00+01:00,10.0,0.0,3945.0,68.0,2071.0,12.0,0.0,0.0,484.0,0.0,1507.0,978.0,0.0,0.0,442.0,0.0,620.0,0.0,362.0,0.0
2021-03-22 01:00:00+01:00,10.0,0.0,3908.0,69.0,1873.0,13.0,0.0,0.0,484.0,0.0,1471.0,999.0,0.0,0.0,443.0,0.0,585.0,0.0,356.0,0.0
2021-03-22 01:15:00+01:00,10.0,0.0,3928.0,70.0,1784.0,12.0,0.0,0.0,484.0,0.0,1453.0,1011.0,0.0,0.0,437.0,0.0,533.0,0.0,351.0,0.0
2021-03-22 01:30:00+01:00,10.0,0.0,3948.0,70.0,1757.0,12.0,0.0,0.0,484.0,0.0,1435.0,1019.0,0.0,0.0,439.0,0.0,506.0,0.0,337.0,0.0
2021-03-22 01:45:00+01:00,11.0,0.0,3947.0,69.0,1735.0,13.0,0.0,0.0,484.0,0.0,1432.0,1024.0,0.0,0.0,443.0,0.0,475.0,0.0,324.0,0.0
2021-03-22 02:00:00+01:00,11.0,0.0,3955.0,70.0,1740.0,15.0,0.0,0.0,484.0,0.0,1379.0,1048.0,0.0,0.0,441.0,0.0,450.0,0.0,314.0,0.0
2021-03-22 02:15:00+01:00,11.0,0.0,3929.0,70.0,1734.0,15.0,0.0,0.0,484.0,0.0,1398.0,1060.0,0.0,0.0,435.0,0.0,455.0,0.0,333.0,0.0
2021-03-22 02:30:00+01:00,10.0,0.0,3930.0,76.0,1725.0,16.0,0.0,0.0,484.0,0.0,1403.0,1070.0,0.0,0.0,429.0,0.0,468.0,0.0,342.0,0.0
2021-03-22 02:45:00+01:00,10.0,0.0,3891.0,72.0,1738.0,15.0,0.0,0.0,484.0,0.0,1415.0,1073.0,0.0,0.0,430.0,0.0,438.0,0.0,355.0,0.0
2021-03-22 03:00:00+01:00,10.0,0.0,3885.0,62.0,1772.0,15.0,0.0,0.0,484.0,0.0,1530.0,1099.0,0.0,0.0,430.0,0.0,411.0,0.0,343.0,0.0
2021-03-22 03:15:00+01:00,10.0,0.0,3905.0,68.0,1773.0,17.0,0.0,0.0,484.0,0.0,1553.0,1118.0,0.0,0.0,431.0,0.0,397.0,0.0,344.0,0.0
2021-03-22 03:30:00+01:00,10.0,0.0,3998.0,70.0,1747.0,18.0,0.0,0.0,485.0,0.0,1578.0,1123.0,0.0,0.0,433.0,0.0,359.0,0.0,352.0,0.0
2021-03-22 03:45:00+01:00,10.0,0.0,3984.0,65.0,1759.0,18.0,0.0,0.0,484.0,0.0,1654.0,1119.0,0.0,0.0,429.0,0.0,369.0,0.0,341.0,0.0
2021-03-22 04:00:00+01:00,10.0,0.0,4485.0,68.0,1962.0,17.0,0.0,0.0,484.0,0.0,1754.0,1136.0,0.0,0.0,430.0,0.0,359.0,0.0,307.0,0.0
2021-03-22 04:15:00+01:00,10.0,0.0,4555.0,66.0,2035.0,18.0,0.0,0.0,484.0,0.0,1881.0,1154.0,0.0,0.0,435.0,0.0,376.0,0.0,301.0,0.0
2021-03-22 04:30:00+01:00,10.0,0.0,4646.0,68.0,1951.0,18.0,0.0,0.0,484.0,0.0,2087.0,1169.0,0.0,0.0,439.0,0.0,407.0,0.0,283.0,0.0
2021-03-22 04:45:00+01:00,10.0,0.0,4797.0,71.0,1912.0,18.0,0.0,0.0,484.0,0.0,2127.0,1168.0,0.0,0.0,430.0,0.0,396.0,0.0,285.0,0.0
2021-03-22 05:00:00+01:00,10.0,0.0,5764.0,45.0,2093.0,17.0,0.0,0.0,484.0,0.0,2620.0,1166.0,0.0,0.0,427.0,0.0,394.0,0.0,273.0,0.0
2021-03-22 05:15:00+01:00,10.0,0.0,6177.0,44.0,2279.0,17.0,0.0,0.0,484.0,0.0,2713.0,1169.0,0.0,0.0,432.0,0.0,434.0,0.0,259.0,0.0
2021-03-22 05:30:00+01:00,10.0,0.0,6355.0,43.0,2395.0,17.0,0.0,0.0,484.0,0.0,2749.0,1181.0,0.0,0.0,434.0,0.0,410.0,0.0,247.0,0.0
2021-03-22 05:45:00+01:00,10.0,0.0,6730.0,42.0,2472.0,18.0,0.0,0.0,484.0,0.0,2763.0,1174.0,0.0,0.0,429.0,0.0,334.0,0.0,222.0,0.0
2021-03-22 06:00:00+01:00,10.0,0.0,7400.0,41.0,2581.0,18.0,0.0,0.0,483.0,0.0,2968.0,1196.0,0.0,0.0,417.0,0.0,273.0,0.0,204.0,0.0
2021-03-22 06:15:00+01:00,10.0,0.0,7729.0,41.0,2740.0,19.0,0.0,0.0,484.0,0.0,3066.0,1202.0,0.0,0.0,419.0,0.0,316.0,0.0,211.0,0.0
2021-03-22 06:30:00+01:00,10.0,0.0,7833.0,42.0,2824.0,18.0,0.0,0.0,484.0,0.0,3131.0,1206.0,0.0,0.0,420.0,0.0,329.0,0.0,216.0,0.0
2021-03-22 06:45:00+01:00,10.0,0.0,7943.0,42.0,2863.0,15.0,0.0,0.0,484.0,0.0,3166.0,1230.0,0.0,0.0,418.0,0.0,297.0,0.0,199.0,0.0
2021-03-22 07:00:00+01:00,10.0,0.0,7822.0,41.0,2929.0,15.0,0.0,0.0,484.0,0.0,3185.0,1253.0,1.0,0.0,417.0,0.0,273.0,0.0,202.0,0.0
2021-03-22 07:15:00+01:00,10.0,0.0,7941.0,41.0,2941.0,16.0,0.0,0.0,484.0,0.0,3255.0,1243.0,2.0,0.0,419.0,0.0,218.0,0.0,202.0,0.0
2021-03-22 07:30:00+01:00,10.0,0.0,8058.0,41.0,2913.0,16.0,0.0,0.0,484.0,0.0,3281.0,1230.0,4.0,0.0,423.0,0.0,186.0,0.0,197.0,0.0
2021-03-22 07:45:00+01:00,10.0,0.0,8065.0,41.0,2920.0,16.0,0.0,0.0,484.0,0.0,3268.0,1220.0,9.0,0.0,421.0,0.0,148.0,0.0,176.0,0.0
2021-03-22 08:00:00+01:00,10.0,0.0,8045.0,41.0,2881.0,15.0,0.0,0.0,484.0,0.0,3259.0,1216.0,12.0,0.0,425.0,0.0,103.0,0.0,171.0,0.0
2021-03-22 08:15:00+01:00,10.0,0.0,8087.0,41.0,2841.0,15.0,0.0,0.0,484.0,0.0,3307.0,1200.0,15.0,0.0,427.0,0.0,102.0,0.0,155.0,0.0
2021-03-22 08:30:00+01:00,10.0,0.0,8105.0,41.0,2815.0,16.0,0.0,0.0,484.0,0.0,3332.0,1161.0,23.0,0.0,416.0,0.0,95.0,0.0,126.0,0.0
2021-03-22 08:45:00+01:00,10.0,0.0,8028.0,41.0,2793.0,15.0,0.0,0.0,484.0,0.0,3367.0,1125.0,18.0,0.0,410.0,0.0,104.0,0.0,130.0,0.0
2021-03-22 09:00:00+01:00,10.0,0.0,8068.0,39.0,2789.0,15.0,0.0,0.0,484.0,0.0,3440.0,1079.0,23.0,0.0,411.0,0.0,100.0,0.0,134.0,0.0
2021-03-22 09:15:00+01:00,10.0,0.0,8080.0,40.0,2788.0,14.0,0.0,0.0,484.0,0.0,3446.0,1049.0,33.0,0.0,408.0,0.0,80.0,0.0,121.0,0.0
2021-03-22 09:30:00+01:00,10.0,0.0,7986.0,40.0,2777.0,14.0,0.0,0.0,484.0,0.0,3500.0,1004.0,22.0,0.0,402.0,0.0,90.0,1.0,118.0,1.0
2021-03-22 09:45:00+01:00,10.0,0.0,7899.0,39.0,2830.0,14.0,0.0,0.0,484.0,0.0,3409.0,998.0,21.0,0.0,401.0,0.0,87.0,3.0,107.0,2.0
2021-03-22 10:00:00+01:00,10.0,0.0,8060.0,40.0,2875.0,14.0,0.0,0.0,484.0,0.0,3555.0,967.0,30.0,0.0,410.0,0.0,86.0,6.0,111.0,0.0
2021-03-22 10:15:00+01:00,10.0,0.0,8154.0,39.0,2888.0,14.0,0.0,0.0,484.0,0.0,3587.0,977.0,39.0,0.0,417.0,0.0,91.0,6.0,112.0,0.0
2021-03-22 10:30:00+01:00,10.0,0.0,8111.0,39.0,2963.0,14.0,0.0,0.0,484.0,0.0,3658.0,959.0,23.0,0.0,415.0,0.0,85.0,4.0,144.0,0.0
2021-03-22 10:45:00+01:00,10.0,0.0,8081.0,39.0,2948.0,14.0,0.0,0.0,484.0,0.0,3601.0,968.0,21.0,0.0,416.0,0.0,83.0,5.0,162.0,0.0
2021-03-22 11:00:00+01:00,10.0,0.0,7946.0,39.0,2952.0,15.0,0.0,0.0,484.0,0.0,3555.0,969.0,29.0,0.0,420.0,0.0,97.0,7.0,179.0,0.0
2021-03-22 11:15:00+01:00,10.0,0.0,8171.0,39.0,2974.0,15.0,0.0,0.0,484.0,0.0,3533.0,951.0,32.0,0.0,422.0,0.0,105.0,9.0,208.0,0.0
2021-03-22 11:30:00+01:00,10.0,0.0,8209.0,39.0,2955.0,16.0,0.0,0.0,484.0,0.0,3688.0,937.0,26.0,0.0,416.0,0.0,103.0,9.0,180.0,0.0
2021-03-22 11:45:00+01:00,10.0,0.0,8048.0,39.0,2963.0,15.0,0.0,0.0,484.0,0.0,3792.0,928.0,37.0,0.0,417.0,0.0,116.0,9.0,168.0,0.0
2021-03-22 12:00:00+01:00,10.0,0.0,7842.0,40.0,2982.0,15.0,0.0,0.0,484.0,0.0,3509.0,916.0,41.0,0.0,418.0,0.0,156.0,9.0,146.0,0.0
2021-03-22 12:15:00+01:00,10.0,0.0,7781.0,39.0,2964.0,15.0,0.0,0.0,484.0,0.0,3504.0,913.0,34.0,0.0,424.0,0.0,167.0,9.0,135.0,0.0
2021-03-22 12:30:00+01:00,10.0,0.0,7737.0,34.0,2934.0,15.0,0.0,0.0,484.0,0.0,3484.0,904.0,31.0,0.0,428.0,0.0,152.0,9.0,140.0,0.0
2021-03-22 12:45:00+01:00,10.0,0.0,7952.0,17.0,2966.0,16.0,0.0,0.0,484.0,0.0,3396.0,906.0,32.0,0.0,430.0,0.0,112.0,11.0,144.0,0.0
2021-03-22 13:00:00+01:00,10.0,0.0,8107.0,17.0,2985.0,16.0,0.0,0.0,484.0,0.0,3728.0,895.0,29.0,0.0,426.0,0.0,85.0,11.0,138.0,0.0
2021-03-22 13:15:00+01:00,10.0,0.0,8111.0,17.0,3002.0,15.0,0.0,0.0,484.0,0.0,3823.0,901.0,26.0,0.0,409.0,0.0,88.0,11.0,144.0,1.0
2021-03-22 13:30:00+01:00,10.0,0.0,8189.0,17.0,2972.0,15.0,0.0,0.0,484.0,0.0,3732.0,924.0,31.0,0.0,413.0,0.0,93.0,11.0,143.0,2.0
2021-03-22 13:45:00+01:00,10.0,0.0,8163.0,17.0,2923.0,15.0,0.0,0.0,483.0,0.0,3680.0,934.0,33.0,0.0,409.0,0.0,98.0,10.0,130.0,2.0
2021-03-22 14:00:00+01:00,10.0,0.0,7720.0,17.0,2953.0,16.0,0.0,0.0,484.0,0.0,3386.0,921.0,33.0,0.0,416.0,0.0,89.0,10.0,122.0,1.0
2021-03-22 14:15:00+01:00,10.0,0.0,7684.0,17.0,2972.0,16.0,0.0,0.0,484.0,0.0,3308.0,907.0,39.0,0.0,424.0,0.0,85.0,8.0,108.0,1.0
2021-03-22 14:30:00+01:00,10.0,0.0,7718.0,18.0,3005.0,16.0,0.0,0.0,484.0,0.0,3249.0,899.0,31.0,0.0,421.0,0.0,95.0,5.0,103.0,1.0
2021-03-22 14:45:00+01:00,10.0,0.0,7620.0,17.0,3007.0,15.0,0.0,0.0,484.0,0.0,3231.0,897.0,30.0,0.0,427.0,0.0,110.0,7.0,96.0,2.0
2021-03-22 15:00:00+01:00,10.0,0.0,7435.0,18.0,2987.0,16.0,0.0,0.0,484.0,0.0,3091.0,927.0,21.0,0.0,427.0,0.0,110.0,7.0,94.0,2.0
2021-03-22 15:15:00+01:00,10.0,0.0,7467.0,17.0,2988.0,17.0,0.0,0.0,484.0,0.0,3034.0,942.0,22.0,0.0,419.0,0.0,125.0,4.0,97.0,2.0
2021-03-22 15:30:00+01:00,10.0,0.0,7445.0,18.0,2956.0,17.0,0.0,0.0,484.0,0.0,3022.0,963.0,26.0,0.0,422.0,0.0,120.0,4.0,95.0,2.0
2021-03-22 15:45:00+01:00,10.0,0.0,7466.0,21.0,2919.0,17.0,0.0,0.0,484.0,0.0,2980.0,983.0,19.0,0.0,430.0,0.0,110.0,4.0,92.0,2.0
2021-03-22 16:00:00+01:00,10.0,0.0,7537.0,32.0,2920.0,17.0,0.0,0.0,484.0,0.0,3016.0,1005.0,12.0,0.0,423.0,0.0,105.0,4.0,93.0,2.0
2021-03-22 16:15:00+01:00,10.0,0.0,7575.0,34.0,2966.0,15.0,0.0,0.0,484.0,0.0,2972.0,1007.0,16.0,0.0,433.0,0.0,81.0,3.0,96.0,2.0
2021-03-22 16:30:00+01:00,10.0,0.0,7592.0,38.0,2993.0,15.0,0.0,0.0,484.0,0.0,2926.0,1023.0,15.0,0.0,433.0,0.0,71.0,3.0,89.0,2.0
2021-03-22 16:45:00+01:00,10.0,0.0,7673.0,39.0,3024.0,15.0,0.0,0.0,484.0,0.0,2940.0,1048.0,14.0,0.0,426.0,0.0,85.0,3.0,83.0,2.0
2021-03-22 17:00:00+01:00,10.0,0.0,7700.0,39.0,3007.0,15.0,0.0,0.0,484.0,0.0,3136.0,1045.0,11.0,0.0,426.0,0.0,79.0,2.0,82.0,2.0
2021-03-22 17:15:00+01:00,10.0,0.0,7652.0,39.0,3001.0,14.0,0.0,0.0,484.0,0.0,3137.0,1050.0,9.0,0.0,417.0,0.0,77.0,1.0,73.0,2.0
2021-03-22 17:30:00+01:00,10.0,0.0,7761.0,39.0,3025.0,15.0,0.0,0.0,484.0,0.0,3167.0,1048.0,9.0,0.0,418.0,0.0,80.0,1.0,69.0,2.0
2021-03-22 17:45:00+01:00,10.0,0.0,7795.0,39.0,3041.0,15.0,0.0,0.0,484.0,0.0,3206.0,1057.0,6.0,0.0,404.0,5.0,78.0,0.0,63.0,4.0
2021-03-22 18:00:00+01:00,10.0,0.0,7765.0,39.0,3059.0,14.0,0.0,0.0,483.0,0.0,3456.0,1037.0,3.0,0.0,410.0,5.0,64.0,0.0,58.0,6.0
2021-03-22 18:15:00+01:00,10.0,0.0,7677.0,39.0,3064.0,14.0,0.0,0.0,484.0,0.0,3448.0,1037.0,2.0,0.0,403.0,5.0,69.0,0.0,55.0,5.0
2021-03-22 18:30:00+01:00,10.0,0.0,7793.0,39.0,3062.0,14.0,0.0,0.0,484.0,0.0,3486.0,1052.0,1.0,0.0,403.0,4.0,70.0,0.0,54.0,4.0
2021-03-22 18:45:00+01:00,10.0,0.0,7918.0,39.0,3062.0,14.0,0.0,0.0,484.0,0.0,3520.0,1061.0,0.0,0.0,403.0,4.0,78.0,0.0,54.0,5.0
2021-03-22 19:00:00+01:00,10.0,0.0,7978.0,39.0,3019.0,14.0,0.0,0.0,484.0,0.0,3614.0,1064.0,0.0,0.0,396.0,4.0,97.0,0.0,51.0,6.0
2021-03-22 19:15:00+01:00,10.0,0.0,7859.0,39.0,2998.0,14.0,0.0,0.0,484.0,0.0,3589.0,1059.0,0.0,0.0,395.0,4.0,101.0,0.0,52.0,4.0
2021-03-22 19:30:00+01:00,10.0,0.0,7840.0,39.0,3012.0,14.0,0.0,0.0,484.0,0.0,3560.0,1064.0,0.0,0.0,398.0,4.0,105.0,0.0,50.0,4.0
2021-03-22 19:45:00+01:00,10.0,0.0,7819.0,39.0,2995.0,14.0,0.0,0.0,484.0,0.0,3577.0,1060.0,0.0,0.0,403.0,4.0,120.0,0.0,48.0,4.0
2021-03-22 20:00:00+01:00,10.0,0.0,7855.0,39.0,3002.0,15.0,0.0,0.0,484.0,0.0,3443.0,1054.0,0.0,0.0,400.0,4.0,139.0,0.0,50.0,4.0
2021-03-22 20:15:00+01:00,10.0,0.0,7843.0,32.0,3034.0,14.0,0.0,0.0,484.0,0.0,3423.0,1042.0,0.0,0.0,409.0,4.0,153.0,0.0,50.0,5.0
2021-03-22 20:30:00+01:00,10.0,0.0,7766.0,33.0,3070.0,12.0,0.0,0.0,484.0,0.0,3417.0,1037.0,0.0,0.0,402.0,4.0,163.0,0.0,51.0,5.0
2021-03-22 20:45:00+01:00,10.0,0.0,7745.0,33.0,3060.0,12.0,0.0,0.0,484.0,0.0,3384.0,1035.0,0.0,0.0,408.0,4.0,176.0,0.0,52.0,4.0
2021-03-22 21:00:00+01:00,10.0,0.0,7722.0,33.0,3060.0,11.0,0.0,0.0,485.0,0.0,3262.0,1024.0,0.0,0.0,408.0,4.0,173.0,0.0,55.0,3.0
2021-03-22 21:15:00+01:00,10.0,0.0,7773.0,32.0,3064.0,12.0,0.0,0.0,484.0,0.0,3221.0,1024.0,0.0,0.0,405.0,4.0,166.0,0.0,56.0,4.0
2021-03-22 21:30:00+01:00,10.0,0.0,7734.0,33.0,3048.0,12.0,0.0,0.0,484.0,0.0,3198.0,1015.0,0.0,0.0,394.0,4.0,165.0,0.0,59.0,4.0
2021-03-22 21:45:00+01:00,10.0,0.0,7563.0,33.0,3029.0,12.0,0.0,0.0,484.0,0.0,3148.0,1010.0,0.0,0.0,398.0,4.0,172.0,2.0,63.0,3.0
2021-03-22 22:00:00+01:00,10.0,0.0,7519.0,32.0,3031.0,12.0,0.0,0.0,485.0,0.0,2850.0,988.0,0.0,0.0,396.0,4.0,176.0,1.0,76.0,1.0
2021-03-22 22:15:00+01:00,10.0,0.0,7642.0,33.0,3050.0,11.0,0.0,0.0,484.0,0.0,2811.0,986.0,0.0,0.0,391.0,4.0,196.0,0.0,82.0,2.0
